Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Peru,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     22.74,     21.15,     19.42,     18.53,     16.80,     17.15,     14.97,     13.59,     12.09,     10.34,      8.46,      7.60,      7.61,      6.18,,,,,,,,,,,,,,
Peru,Colombia,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.40,,,,,,,,,      6.21,      6.18,      7.72,,      6.09,      5.17,      5.39,      6.19,      5.36,      7.17,      8.52,      8.07,,,      7.89,,,,
Peru,Ecuador,All Products,Import,Partner share(%)-Top 5 Import Partner,,      4.20,      4.46,      4.77,      4.96,      4.75,      4.69,      5.93,      7.44,      7.13,      7.31,,      7.73,,,,,,,,,,,,,,,
Peru,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      4.14,      4.06,      5.72,      5.15,      6.10,      6.36,,,,,,
Peru,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,      4.66,,,,,,
Peru,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,      5.77,,,,
Peru,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,      3.36,,      5.23,      5.55,      4.69,      5.01,      5.15,      5.94,      7.76,,,      4.35,,      4.88,      5.61,      4.74,      4.34,,      7.01,      6.65,      8.37,      8.76,,      8.68,,,,
Peru,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      4.57,,,,,,,,,      5.87,      6.55,      6.98,      6.52,      5.60,      5.53,      7.02,      8.72,,      8.02,,,,
Peru,Mexico,All Products,Import,Partner share(%)-Top 5 Import Partner,      4.53,      4.56,      4.19,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,Switzerland,All Products,Export,Partner share(%)-Top 5 Export Partner,      8.10,      6.87,      7.11,     10.94,     12.80,     10.74,     14.79,     10.90,      8.32,      7.10,      4.59,,      7.44,      7.35,      4.48,      8.00,      9.43,      8.53,      6.10,,,,,,,,,
Peru,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      9.07,     12.92,     11.80,     13.53,      8.43,      9.35,      4.80,,      7.27,      7.53,      9.23,,      6.49,,,,
Peru,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,     15.10,     16.21,     18.37,     14.39,     13.52,     17.13,     17.22,     18.65,     19.89,     24.02,     30.72,     29.31,     26.97,     26.07,     24.81,     27.96,     29.09,     32.36,     23.63,     19.87,     17.23,     16.56,,     21.01,,,,
Peru,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,     20.65,     20.86,     20.32,     18.81,     19.61,     19.45,     19.78,     18.85,     17.60,     16.43,     17.76,     19.62,     18.61,     19.22,     23.12,     23.42,     27.55,     27.17,     26.54,     26.29,     25.20,     28.14,,     28.90,,,,
Peru,Venezuela,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      6.86,,,,      8.38,      5.16,      4.94,      6.62,      7.44,      5.07,,,,,,,
Peru,World,All Products,Trade Indicator,Country Growth (%),     -6.78,     -5.06,     -3.06,      5.41,     13.78,     17.55,    -10.47,      3.81,      9.91,     16.25,     15.37,     20.34,      7.36,      4.50,      1.97,      9.69,      0.65,     -9.31,     10.95,      4.68,     10.09,     21.55,,      8.62,,,,
Peru,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,     65.29,     62.86,,     62.89,     59.90,     61.70,     60.77,     10.83,     10.51,      4.08,      3.16,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,,      0.00,,,,,,,
Peru,World,Animal,Export,Export Product share(%),      2.44,      2.60,      2.19,      1.90,      1.87,      1.72,      1.79,      1.73,      1.60,      1.61,      1.94,      2.12,      2.11,      2.21,      2.62,      2.35,      2.74,      3.56,      3.57,      3.56,      3.59,      3.29,,      2.33,,,,
Peru,World,Capital goods,Export,Export Product share(%),      1.33,      1.31,      1.08,      0.92,      0.81,      0.87,      1.07,      0.70,      0.48,      0.48,      0.81,      0.80,      0.88,      1.10,      1.73,      0.98,      0.94,      1.42,      0.61,      0.69,      0.55,      0.74,,      0.85,,,,
Peru,World,Chemicals,Export,Export Product share(%),      2.32,      2.03,      1.85,      1.98,      2.28,      2.17,      1.88,      2.10,      1.73,      1.55,      1.99,      2.06,      2.23,      2.00,      2.33,      2.17,      2.57,      2.94,      2.60,      2.57,      2.10,      2.10,,      1.92,,,,
Peru,World,Consumer goods,Export,Export Product share(%),     17.44,     21.59,     21.23,     19.58,     18.05,     16.69,     17.03,     18.94,     17.04,     16.56,     21.01,     18.54,     19.30,     18.79,     19.77,     18.29,     16.30,     17.00,     14.47,     13.79,     12.42,     14.62,,     16.16,,,,
Peru,World,Food Products,Export,Export Product share(%),      8.26,      7.90,      6.60,      6.93,      6.89,      7.44,      8.60,      7.68,      7.00,      7.45,      9.23,     10.43,     11.72,     14.31,     15.88,     16.32,     13.22,     10.92,     19.34,     18.40,     17.09,     21.10,,     17.35,,,,
Peru,World,Footwear,Export,Export Product share(%),      0.10,      0.09,      0.07,      0.06,      0.06,      0.07,      0.07,      0.07,      0.07,      0.08,      0.07,      0.06,      0.04,      0.04,      0.05,      0.06,      0.05,      0.03,      0.03,      0.04,      0.04,      0.03,,      0.03,,,,
Peru,World,Fuels,Export,Export Product share(%),      7.25,     12.36,     12.97,     11.57,     10.53,      9.34,      7.74,      9.14,      8.58,      8.00,      9.32,      5.45,      7.38,      6.26,      6.07,      5.88,      4.22,      4.44,      5.94,      6.59,      4.93,      4.03,,      6.10,,,,
Peru,World,Hides and Skins,Export,Export Product share(%),      0.18,      0.14,      0.12,      0.10,      0.10,      0.09,      0.09,      0.13,      0.16,      0.16,      0.18,      0.26,      0.29,      0.28,      0.25,      0.17,      0.12,      0.13,      0.15,      0.14,      0.11,      0.14,,      0.19,,,,
Peru,World,Intermediate goods,Export,Export Product share(%),     37.53,     36.83,     40.38,     41.16,     43.00,     45.44,     48.49,     45.06,     43.00,     48.72,     49.10,     53.49,     56.86,     56.42,     56.68,     60.12,     59.40,     56.31,     55.60,     58.12,     57.00,     60.35,,     59.21,,,,
Peru,World,Mach and Elec,Export,Export Product share(%),      1.13,      1.01,      0.84,      0.80,      0.67,      0.83,      1.04,      0.72,      0.53,      0.46,      0.80,      0.78,      0.75,      0.88,      1.78,      1.01,      0.90,      1.32,      0.60,      0.54,      0.49,      0.51,,      0.80,,,,
Peru,World,Metals,Export,Export Product share(%),      9.50,     10.59,     10.30,      9.25,     11.03,     13.05,     11.15,     14.44,     16.33,     19.56,     16.59,     17.73,     15.69,     16.11,     16.49,     19.60,     18.40,     19.53,     20.65,     21.91,     24.29,     22.71,,     27.88,,,,
Peru,World,Minerals,Export,Export Product share(%),     31.17,     28.55,     28.20,     29.93,     29.02,     28.94,     25.43,     27.59,     32.13,     26.70,     22.69,     20.11,     13.75,     14.53,     12.93,     11.45,     11.84,     12.92,     13.74,     14.31,     16.16,     15.46,,     16.58,,,,
