Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,World,Intermediate goods,Export,Export Product share(%),      5.59,      3.62,      3.42,,,      4.47,,      2.94,      2.79,      2.90,,      3.72,      4.25,      5.03,      4.73,      4.12,,,,,,,,,,,,
Kuwait,World,Mach and Elec,Export,Export Product share(%),      0.91,      0.46,      0.32,,,      0.57,,      0.66,      0.62,      0.38,,      0.58,      0.61,      0.52,      0.48,      0.37,,,,,,,,,,,,
Kuwait,World,Metals,Export,Export Product share(%),      0.41,      0.43,      0.37,,,      0.58,,      0.35,      0.46,      0.40,,      0.50,      0.79,      0.46,      0.45,      0.38,,,,,,,,,,,,
Kuwait,World,Minerals,Export,Export Product share(%),      0.05,      0.01,      0.00,,,      0.01,,      0.00,      0.00,      0.00,,      0.02,      0.04,      0.00,      0.00,      0.00,,,,,,,,,,,,
Kuwait,World,Miscellaneous,Export,Export Product share(%),      0.79,      0.18,      0.11,,,      0.09,,      0.05,      0.09,      0.15,,      0.17,      0.14,      0.14,      0.13,      0.09,,,,,,,,,,,,
Kuwait,World,Plastic or Rubber,Export,Export Product share(%),      1.53,      1.09,      1.47,,,      2.67,,      0.84,      2.04,      1.95,,      3.14,      3.53,      4.72,      4.37,      3.74,,,,,,,,,,,,
Kuwait,World,Raw materials,Export,Export Product share(%),     62.56,     68.83,     69.36,,,     59.14,,     66.24,     61.87,     65.71,,     58.34,     56.13,     53.33,     59.51,     57.81,,,,,,,,,,,,
Kuwait,World,Stone and Glass,Export,Export Product share(%),      0.54,      0.37,      0.40,,,      0.34,,      0.21,      0.21,      0.27,,      0.29,      0.27,      0.28,      0.23,      0.18,,,,,,,,,,,,
Kuwait,World,Textiles and Clothing,Export,Export Product share(%),      0.14,      0.13,      0.08,,,      0.12,,      0.08,      0.09,      0.08,,      0.17,      0.26,      0.30,      0.22,      0.18,,,,,,,,,,,,
Kuwait,World,Transportation,Export,Export Product share(%),      1.78,      1.03,      0.78,,,      0.77,,      1.21,      1.12,      0.90,,      0.50,      0.86,      0.46,      0.42,      0.43,,,,,,,,,,,,
Kuwait,World,Vegetable,Export,Export Product share(%),      0.22,      0.09,      0.07,,,      0.05,,      0.07,      0.05,      0.04,,      0.05,      0.04,      0.12,      0.06,      0.06,,,,,,,,,,,,
Kuwait,World,Wood,Export,Export Product share(%),      0.19,      0.11,      0.08,,,      0.11,,      0.07,      0.08,      0.10,,      0.20,      0.22,      0.23,      0.20,      0.14,,,,,,,,,,,,
Kuwait,World,Capital goods,Import,Import Product share(%),     27.06,     25.41,     24.31,,,     29.62,,     26.44,     27.77,     22.41,,     17.32,     15.01,     12.77,     12.16,     12.77,,,,,,,,,,,,
Kuwait,World,Consumer goods,Import,Import Product share(%),     46.04,     46.87,     47.80,,,     43.70,,     43.05,     42.90,     45.24,,     19.13,     19.90,     20.46,     20.98,     21.68,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Import,Import Product share(%),     17.07,     18.75,     19.25,,,     18.45,,     22.45,     21.81,     23.16,,      6.25,      5.96,      7.08,      7.23,      7.28,,,,,,,,,,,,
Kuwait,World,Raw materials,Import,Import Product share(%),      8.75,      7.94,      7.71,,,      7.24,,      7.00,      6.49,      7.38,,      6.84,      6.77,      7.61,      7.77,      8.37,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Maximum Rate (%),    621.75,    611.74,   3000.00,,,    100.00,,    100.00,    100.00,   1000.46,,    100.00,    100.00,    100.00,,,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Simple Average (%),      3.86,      3.90,      4.49,,,      4.62,,      4.03,      4.02,      4.29,,      4.82,      4.82,      3.46,,,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Weighted Average (%),      2.96,      3.14,      3.93,,,      3.94,,      3.98,      3.75,      3.74,,      4.52,      4.52,      4.30,,,,,,,,,,,,,,
Kuwait,World,Capital goods,Tariff,Weighted Average (%),      2.93,      3.20,      3.53,,,      3.58,,      3.91,      4.01,      4.58,,      4.98,      4.98,      4.00,,,,,,,,,,,,,,
Kuwait,World,Consumer goods,Tariff,Weighted Average (%),      3.37,      3.55,      4.39,,,      4.41,,      4.08,      3.88,      3.88,,      4.55,      4.55,      5.90,,,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Tariff,Weighted Average (%),      2.84,      2.76,      4.02,,,      3.98,,      4.36,      3.90,      3.47,,      4.84,      4.84,      3.84,,,,,,,,,,,,,,
Kuwait,World,Raw materials,Tariff,Weighted Average (%),      1.55,      1.68,      2.75,,,      2.04,,      2.32,      1.23,      1.17,,      1.98,      1.98,      0.78,,,,,,,,,,,,,,
Kuwait,World,All Products,Trade Indicator,World Growth (%),     -7.87,      0.13,      1.03,,,     10.43,,      7.47,      7.24,      7.53,,     10.47,      8.10,      2.06,     -1.85,      7.43,,,,,,,,,,,,
