Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Ukraine,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.60,      9.86,      8.80,      8.04,      8.31,      7.58,      8.48,      8.38,      9.62,      9.47,      9.36,      9.40,      9.87,      9.58,      8.55,      7.66,      7.71,      8.47,      7.48,      5.96,,,,,,,,
Ukraine,India,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      3.31,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.19,,,      3.61,      4.44,      4.69,,      4.35,      5.43,      6.53,      5.54,      5.01,      5.57,      4.68,      5.16,      4.42,,      4.38,,,,,,,,,,
Ukraine,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      3.01,      2.80,,,,,      2.78,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      3.57,,,,,,,,,,,,,,,,,,,,,
Ukraine,Kazakhstan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      4.48,,,,,,,,      4.22,,,,,,,,,,,,,
Ukraine,Poland,All Products,Export,Partner share(%)-Top 5 Export Partner,,      4.91,      4.02,      3.75,      4.09,      3.48,,      3.49,      3.32,      3.50,      2.95,,,,,,,,,,,,,,,,,
Ukraine,Poland,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.19,      5.64,      5.29,      4.21,      3.85,      4.59,      4.78,      5.01,      4.82,      4.68,      3.89,      3.43,      3.49,      3.16,,,,      3.31,      3.21,      2.89,,,,,,,,
Ukraine,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,     12.66,     18.18,     23.81,     25.67,     28.98,     26.12,     21.40,     23.50,     25.70,     22.55,     21.88,     17.83,     18.69,     17.56,     22.38,     23.96,     20.59,     22.95,     26.08,     38.56,,,,,,,,
Ukraine,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,     19.97,     23.31,     30.19,     32.39,     35.27,     36.55,     29.15,     22.72,     27.79,     30.62,     35.55,     40.19,     37.56,     37.11,     36.63,     41.65,     47.13,     48.07,     45.54,     49.92,,,,,,,,
Ukraine,Turkey,All Products,Export,Partner share(%)-Top 5 Export Partner,      7.27,      6.61,      6.01,      5.36,      5.48,      5.88,      5.36,      6.92,      7.39,      6.23,      5.92,      5.72,      3.91,      6.89,      6.21,      5.96,      5.74,      5.51,      4.72,      2.84,,,,,,,,
Ukraine,Turkmenistan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      6.59,      7.77,      7.76,      7.41,      6.81,      7.59,     11.11,     10.49,      6.78,      4.06,,      5.68,      8.76,,,,,,,,
Ukraine,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      4.60,,,      3.45,      4.92,,,,,,,,,,,,
Ukraine,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,      3.34,      3.98,      3.78,      3.21,,,,,,,,
Ukraine,World,All Products,Trade Indicator,Country Growth (%),    -14.97,     -5.80,     -4.68,     -1.32,     13.85,     12.99,    -22.16,     19.06,     12.82,      5.65,      7.02,     21.78,     12.29,      4.35,      2.89,     15.48,     -7.30,      1.43,     -2.77,     40.95,,,,,,,,
Ukraine,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     46.15,     44.92,     38.58,     44.59,     44.75,     40.41,     43.09,     35.73,     29.60,     36.71,,,,     15.66,,,,,     18.50,,,,,,,,,
Ukraine,World,Animal,Export,Export Product share(%),      2.15,      1.85,      1.71,      1.40,      1.37,      1.50,      1.50,      1.17,      1.52,      1.03,      2.14,      1.98,      2.27,      2.12,      2.79,      2.51,      2.37,      2.16,      3.09,      4.12,,,,,,,,
Ukraine,World,Capital goods,Export,Export Product share(%),      8.66,     10.11,     13.71,     15.90,     14.01,     14.44,     14.45,     13.42,     14.27,     12.15,     12.01,     14.02,     14.47,     13.52,     13.41,     11.95,     11.00,     13.49,     12.74,     13.42,,,,,,,,
Ukraine,World,Chemicals,Export,Export Product share(%),      5.54,      5.61,      6.80,      7.33,      7.85,      6.73,      6.29,      7.49,      8.24,      8.83,      8.73,      8.52,      8.42,      7.79,      9.09,     10.58,      9.35,     10.12,     10.58,     11.63,,,,,,,,
Ukraine,World,Consumer goods,Export,Export Product share(%),     15.61,     15.72,     16.03,     15.38,     18.12,     19.19,     18.67,     16.12,     17.15,     17.14,     19.63,     19.23,     21.77,     21.59,     19.03,     14.43,     13.79,     13.69,     15.72,     19.47,,,,,,,,
Ukraine,World,Food Products,Export,Export Product share(%),      6.47,      5.74,      5.64,      5.09,      4.30,      5.00,      5.26,      3.76,      4.25,      3.63,      3.77,      3.49,      3.92,      3.05,      2.77,      2.77,      2.66,      2.63,      4.83,      9.74,,,,,,,,
Ukraine,World,Footwear,Export,Export Product share(%),      0.40,      0.38,      0.31,      0.26,      0.31,      0.34,      0.36,      0.27,      0.30,      0.34,      0.31,      0.37,      0.40,      0.42,      0.52,      0.47,      0.52,      0.49,      0.42,      0.49,,,,,,,,
Ukraine,World,Fuels,Export,Export Product share(%),      1.28,      3.73,      4.53,      5.30,      8.32,      7.12,      5.37,      6.14,      5.34,      6.66,      9.77,     10.42,     11.93,      9.18,      7.29,      5.54,      6.05,      4.12,      4.24,      4.35,,,,,,,,
Ukraine,World,Hides and Skins,Export,Export Product share(%),      0.30,      0.29,      0.24,      0.20,      0.25,      0.34,      0.45,      0.54,      0.80,      0.80,      0.62,      0.63,      0.78,      0.89,      0.80,      0.80,      0.75,      0.78,      1.00,      0.84,,,,,,,,
Ukraine,World,Intermediate goods,Export,Export Product share(%),     44.09,     45.94,     44.73,     45.88,     49.34,     48.95,     46.37,     55.45,     58.88,     59.04,     55.68,     55.47,     51.61,     49.36,     52.89,     57.77,     53.63,     54.17,     55.05,     51.51,,,,,,,,
Ukraine,World,Mach and Elec,Export,Export Product share(%),     10.34,     10.50,     11.01,     10.22,      9.87,     11.01,     12.59,      9.47,     10.10,      8.68,      8.29,      9.28,     10.07,      9.81,     10.54,      9.32,      7.91,      8.74,      9.64,      9.77,,,,,,,,
Ukraine,World,Metals,Export,Export Product share(%),     24.84,     28.26,     27.75,     27.48,     32.30,     33.70,     32.28,     41.21,     42.15,     42.80,     40.93,     39.94,     36.81,     39.58,     41.32,     44.38,     42.08,     42.22,     41.43,     33.07,,,,,,,,
Ukraine,World,Minerals,Export,Export Product share(%),      6.85,      7.59,      7.31,      5.84,      6.68,      5.97,      4.46,      4.39,      3.34,      3.44,      3.98,      2.87,      3.24,      3.34,      3.46,      4.06,      4.04,      5.09,      4.78,      4.30,,,,,,,,
Ukraine,World,Miscellaneous,Export,Export Product share(%),      1.95,      1.88,      2.42,      1.91,      1.81,      1.97,      2.31,      1.48,      2.01,      2.16,      1.82,      3.43,      3.24,      2.71,      2.99,      3.32,      4.51,      3.43,      3.28,      1.98,,,,,,,,
Ukraine,World,Plastic or Rubber,Export,Export Product share(%),      1.08,      1.09,      1.24,      1.45,      1.37,      1.33,      1.42,      1.49,      2.00,      2.09,      1.68,      1.34,      1.57,      1.47,      1.57,      1.68,      1.63,      2.50,      2.60,      2.79,,,,,,,,
Ukraine,World,Raw materials,Export,Export Product share(%),     31.01,     27.34,     24.09,     21.58,     17.36,     16.07,     19.33,     14.46,      8.77,     10.52,     11.74,      9.96,     10.73,     14.25,     12.24,     13.10,     17.76,     15.78,     13.82,     13.65,,,,,,,,
Ukraine,World,Stone and Glass,Export,Export Product share(%),      1.08,      1.19,      1.11,      1.05,      0.95,      0.92,      0.93,      0.90,      1.03,      0.99,      0.93,      0.86,      1.00,      0.82,      0.87,      0.80,      0.68,      0.86,      0.94,      1.20,,,,,,,,
Ukraine,World,Textiles and Clothing,Export,Export Product share(%),      1.66,      1.46,      1.28,      1.14,      1.26,      1.43,      1.80,      1.47,      2.01,      2.39,      2.67,      2.70,      3.32,      3.65,      3.78,      3.69,      3.92,      3.97,      3.16,      2.66,,,,,,,,
